price,sqrt,location,bhk,New/Resale,Gymnasium,Lift Available,CarParking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
10000000.0,552.0,borivali East,1.0,1.0,1,,1,0,1,,0,No,1,0,1,0,No
5600000.0,1080.0,Bhiwandi,2.0,0.0,1,1,1,0,Yes,1,Yes,1,1,1,1,1,
11100000.0,1117.0,Sector 20 Kharghar,2.0,0.0,0,0,1,1,1,0,0,0,No,0,No,,0
17000000.0,1050.0,Magathane,2.0,0.0,0,1,1,Yes,,,No,0,0,0,0,0,0
26000000.0,1850.0,Malad East,3.0,1.0,1,1,No,0,1,1,1,0,1,1,1,1,1
21000000.0,1050.0,Andheri  East,2.0,0.0,,1,Yes,0,1,1,1,No,1,1,0,1,
4600000.0,670.0,nan,2.0,0.0,1,0,0,No,0,No,1,0,No,0,0,0,0
7500000.0,1050.0,Airoli,1.0,0.0,0,1,0,0,1,1,1,0,1,1,Yes,1,No
33400000.0,2950.0,Ulwe,4.0,1.0,1,Yes,0,0,0,1,1,1,0,0,0,0,1
7500000.0,985.0,Bhiwandi,2.0,1.0,1,1,,1,1,1,1,Yes,1,1,No,1,1
9000000.0,1260.0,Sector12 New Panvel,2.0,0.0,1,1,1,1,1,0,0,No,0,0,0,0,0
4151000.0,650.0,Ulwe,1.0,0.0,0,1,0,0,0,0,No,0,0,0,0,0,0
32700000.0,1763.0,nan,,1.0,1,1,Yes,0,,Yes,Yes,,1,1,,1,1
,1289.0,Goregaon West,3.0,1.0,1,Yes,0,,0,,1,1,0,0,1,0,1
28500000.0,1700.0,borivali East,3.0,0.0,1,1,0,0,1,1,0,1,0,1,No,1,1
5100000.0,400.0,borivali West,1.0,0.0,0,0,0,0,0,0,0,0,0,0,No,0,0
3000000.0,950.0,Thane,2.0,0.0,,Yes,1,1,1,0,,,No,0,0,0,0
9400000.0,1245.0,Kamothe Sector 16,2.0,,1,,1,1,1,,0,No,0,0,No,0,No
,650.0,Kharghar,1.0,0.0,0,0,1,1,1,0,No,,0,No,,No,0
8500000.0,950.0,Mira Road East,2.0,0.0,0,Yes,0,,No,1,0,1,0,0,No,0,No
2950000.0,580.0,Nala Sopara,,0.0,1,1,No,No,1,1,0,Yes,1,0,,0,
4800000.0,653.0,Kamothe,1.0,0.0,,0,1,1,1,,1,0,0,0,0,No,No
15200000.0,1170.0,Malad West,2.0,0.0,Yes,Yes,1,0,1,1,1,1,1,0,0,1,1
19500000.0,1250.0,Dattapada,3.0,0.0,0,1,Yes,1,Yes,0,0,No,,0,0,0,0
9000000.0,650.0,Bhandup West,1.0,0.0,No,1,0,0,0,1,0,1,0,0,1,0,0
2650000.0,590.0,Nala Sopara,1.0,0.0,1,1,1,,1,1,1,0,1,No,0,1,1
5637000.0,650.0,Mira Road East,1.0,1.0,0,1,0,0,0,No,0,0,0,0,1,0,0
5000000.0,650.0,Ulwe,1.0,0.0,0,0,No,No,0,0,0,0,0,0,0,No,
47500000.0,1906.0,Malad East,4.0,1.0,1,,0,0,1,1,1,1,1,1,0,1,1
3100000.0,450.0,Dombivali East,1.0,0.0,0,,0,0,0,No,0,No,,0,0,No,
,970.0,nan,2.0,0.0,1,Yes,,0,1,1,1,1,,0,1,1,1
3700000.0,550.0,Dombivali East,1.0,0.0,1,1,1,1,1,0,0,0,0,No,0,0,0
2500000.0,,Virar East,1.0,0.0,0,,0,0,0,No,0,0,0,,0,0,No
,685.0,nan,1.0,1.0,0,1,0,0,0,1,0,1,0,0,No,No,0
5500000.0,636.0,Kharghar,1.0,0.0,1,Yes,1,1,1,1,1,1,1,0,0,1,1
65000000.0,1600.0,Andheri  West,4.0,0.0,1,1,1,0,1,0,0,0,1,0,1,0,No
22000000.0,1600.0,Thane West,3.0,0.0,0,1,,0,0,0,0,1,0,0,1,0,0
19200000.0,,Seawoods,1.0,0.0,1,1,1,1,1,1,1,1,1,0,0,1,1
15200000.0,1050.0,Kandivali West,2.0,1.0,1,1,1,0,1,1,1,1,1,1,No,1,0
25000000.0,1600.0,Goregaon West,3.0,1.0,Yes,Yes,0,0,0,,1,,0,0,1,0,1
14500000.0,900.0,Kandivali East,2.0,1.0,1,1,1,1,1,1,1,0,0,0,,0,1
25500000.0,,Malad East,,1.0,1,Yes,1,,1,1,Yes,1,1,0,Yes,1,1
4700000.0,670.0,Vasai,2.0,0.0,0,0,1,0,0,1,0,1,1,0,0,No,0
17500000.0,1065.0,Andheri  East,2.0,1.0,1,1,No,0,0,1,1,1,1,0,1,0,1
8500000.0,1000.0,Ulwe,2.0,,1,1,0,No,0,0,1,1,Yes,1,0,,0
4500000.0,689.0,nan,1.0,0.0,1,0,1,1,1,0,0,0,0,0,0,0,1
4800000.0,600.0,Sector 36 Kamothe,1.0,0.0,0,Yes,1,1,0,0,0,0,1,No,0,0,0
9499000.0,1100.0,kavesar,2.0,0.0,0,1,1,1,1,0,0,No,0,0,No,0,0
18000000.0,850.0,Wadala,2.0,1.0,No,,0,0,No,0,0,1,No,No,0,0,0
9199000.0,600.0,Sanpada,1.0,0.0,1,1,1,1,Yes,1,Yes,1,1,1,0,,1
24600000.0,1072.0,Mulund West,3.0,1.0,0,0,0,0,,,0,0,0,0,0,0,0
2350000.0,820.0,Boisar,2.0,0.0,0,No,0,0,,1,1,0,1,No,0,1,No
4099000.0,650.0,Ulwe,1.0,0.0,No,1,0,0,0,,0,0,0,0,0,0,0
9900000.0,1025.0,Sector-34B Kharghar,2.0,0.0,No,No,1,1,1,0,0,No,0,0,0,0,0
31200000.0,838.0,Bandra East,2.0,1.0,1,1,0,0,1,0,1,0,0,1,0,,Yes
9500000.0,1200.0,Panvel,2.0,1.0,1,1,1,0,0,1,1,1,1,No,0,1,1
,550.0,Mahalaxmi,,0.0,0,Yes,0,,0,0,0,0,0,,,0,0
5800000.0,472.0,Thane West,1.0,,1,1,1,0,1,1,1,1,0,1,No,1,1
8000000.0,340.0,Goregaon,1.0,0.0,,Yes,1,1,1,0,,0,0,0,0,0,0
2400000.0,565.0,Naigaon East,,1.0,0,1,1,0,1,0,No,Yes,1,0,0,Yes,0
8500000.0,1080.0,Kharghar,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3185000.0,490.0,nan,1.0,1.0,1,1,1,0,1,,1,1,1,1,0,1,1
11000000.0,350.0,Jogeshwari East,1.0,1.0,,0,1,0,1,0,0,0,0,0,0,0,0
10500000.0,1540.0,nan,3.0,1.0,0,Yes,0,0,0,0,Yes,1,0,,0,0,1
2565000.0,675.0,Badlapur East,1.0,1.0,0,,1,Yes,,1,1,1,1,1,0,0,No
14500000.0,1100.0,Nerul,2.0,0.0,0,0,0,No,No,0,0,No,0,0,No,,0
12700000.0,1385.0,Kharghar,3.0,0.0,,0,0,0,0,0,0,No,0,No,No,0,0
71500000.0,,nan,4.0,1.0,1,1,0,0,1,,1,1,1,1,0,0,Yes
8200000.0,1015.0,nan,2.0,0.0,No,1,Yes,Yes,Yes,0,0,1,1,0,,No,0
25500000.0,1200.0,Chembur,2.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,No
,340.0,Kandivali West,1.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0
18500000.0,1100.0,Santacruz East,2.0,0.0,0,1,0,0,0,No,0,0,0,0,Yes,0,No
9500000.0,585.0,Chembur,1.0,0.0,1,1,Yes,1,1,0,,No,No,0,0,0,0
38500000.0,985.0,nan,3.0,0.0,0,Yes,0,0,0,0,No,0,0,0,No,No,0
3675000.0,610.0,Ulwe,1.0,0.0,0,0,0,,0,0,0,0,No,0,0,0,0
21000000.0,1129.0,Kandivali West,2.0,0.0,Yes,1,1,,1,Yes,1,0,Yes,1,1,1,1
7800000.0,534.0,Mira Road East,2.0,1.0,1,,1,0,1,1,Yes,1,1,1,0,1,1
6000000.0,555.0,Kharghar,1.0,0.0,,1,1,1,Yes,0,0,1,1,0,0,0,0
5300000.0,1120.0,Dronagiri,2.0,1.0,Yes,1,,1,1,,No,0,1,0,1,1,1
18500000.0,1350.0,Magathane,3.0,0.0,,1,1,1,1,0,0,0,0,0,0,,0
25400000.0,735.0,Powai ,2.0,1.0,1,1,1,0,,1,1,Yes,1,Yes,0,1,1
9500000.0,1050.0,Thane West,2.0,0.0,1,1,,0,0,1,1,1,1,0,1,0,Yes
27500000.0,3000.0,Sector-3 Ulwe,4.0,0.0,1,1,1,,Yes,1,1,1,1,Yes,0,1,1
6000000.0,350.0,Mulund East,1.0,0.0,0,No,0,0,No,0,0,0,0,No,1,0,0
3200000.0,285.0,Vasai east,1.0,0.0,,0,1,No,1,0,0,0,0,0,0,0,0
13100000.0,1140.0,Thane West,2.0,1.0,0,0,0,,No,0,No,0,0,No,0,0,0
9500000.0,515.0,Kandivali East,1.0,0.0,1,,0,0,0,1,Yes,1,No,No,1,No,0
7000000.0,650.0,Koper Khairane,1.0,0.0,,0,0,0,0,0,0,0,0,No,0,0,0
13500000.0,900.0,Malad West,2.0,1.0,1,1,0,1,,Yes,0,1,Yes,0,No,1,1
3500000.0,710.0,Taloja,1.0,0.0,0,0,1,1,1,0,0,No,0,0,0,0,0
10000000.0,1463.0,nan,2.0,0.0,0,,1,Yes,1,0,0,0,0,0,0,0,0
2600000.0,545.0,Nala Sopara,1.0,0.0,1,Yes,1,0,1,1,0,0,1,0,No,1,1
18000000.0,1100.0,Goregaon West,1.0,1.0,1,1,No,0,0,,1,1,0,,1,0,1
2750000.0,,Badlapur East,1.0,1.0,1,Yes,0,No,0,,1,1,1,1,,1,1
7500000.0,,Majiwada,,0.0,0,,,1,1,0,0,0,0,0,0,0,0
11100000.0,1135.0,Thane West,2.0,1.0,1,1,1,0,Yes,1,1,No,1,0,0,1,1
18000000.0,1350.0,Rajendra Nagar,3.0,0.0,0,1,1,1,1,0,0,0,0,0,0,No,0
11500000.0,1260.0,Ulwe,2.0,1.0,1,,1,1,1,1,1,1,1,0,Yes,1,
21500000.0,1645.0,Sanpada,3.0,0.0,1,1,1,,Yes,Yes,No,0,1,0,,1,0
5000000.0,690.0,Sector12 Kamothe,1.0,0.0,0,Yes,1,1,,No,0,0,0,0,0,0,
3425000.0,845.0,Titwala,2.0,1.0,,1,0,0,0,1,0,1,0,0,0,0,0
14500000.0,950.0,Kandivali West,2.0,1.0,,1,0,0,0,1,1,1,0,0,,0,0
35000000.0,800.0,nan,2.0,0.0,0,No,,0,1,1,0,1,0,0,1,No,1
27500000.0,916.0,nan,2.0,0.0,1,1,1,1,1,1,1,Yes,No,Yes,Yes,1,1
8500000.0,1000.0,Kharghar,2.0,0.0,1,,1,0,1,No,No,0,1,0,0,1,Yes
51500000.0,2095.0,Kandivali East,5.0,1.0,1,1,1,0,Yes,1,1,1,0,Yes,,1,1
25000000.0,1160.0,borivali West,3.0,0.0,,0,0,0,0,0,0,,0,0,0,0,0
5500000.0,510.0,Bhandup West,1.0,1.0,0,1,0,0,1,0,No,0,0,0,0,No,0
8300000.0,725.0,nan,1.0,1.0,1,Yes,,0,1,1,1,1,1,0,Yes,0,Yes
5000000.0,680.0,Ulwe,1.0,1.0,1,1,0,0,0,0,1,1,No,0,0,0,1
8500000.0,611.0,Hiranandani Estates,2.0,1.0,1,1,0,0,0,1,1,1,,0,1,,1
6000000.0,1000.0,Dombivali,2.0,,1,1,,0,0,1,1,1,0,0,1,0,1
4800000.0,700.0,Mira Road East,1.0,0.0,1,,,0,1,1,1,1,1,0,No,,1
25600000.0,1487.0,Goregaon West,3.0,1.0,1,1,Yes,1,1,1,Yes,,Yes,0,0,1,Yes
9000000.0,1060.0,Kharghar,2.0,0.0,,1,Yes,1,1,0,Yes,1,1,0,0,1,1
5500000.0,,Bhiwandi,2.0,0.0,1,1,1,No,1,1,1,1,1,1,1,1,Yes
13000000.0,550.0,Four Bunglows,1.0,0.0,,0,1,0,1,No,0,0,0,0,0,0,0
3000000.0,275.0,Thane,1.0,0.0,1,1,1,Yes,1,0,1,No,,0,0,0,0
,1177.0,Parel,3.0,0.0,1,1,Yes,0,1,Yes,1,1,,1,1,1,1
16000000.0,1250.0,borivali East,2.0,0.0,1,1,1,1,1,1,1,1,Yes,1,0,1,1
10800000.0,1209.0,Majiwada,2.0,0.0,0,1,1,1,Yes,0,0,0,0,0,0,No,0
23300000.0,1250.0,Powai ,2.0,1.0,1,1,Yes,0,1,1,1,1,1,1,1,,1
39000000.0,1600.0,Malad West,3.0,0.0,1,1,0,No,0,1,1,1,1,0,No,,1
4900000.0,900.0,Panvel,2.0,0.0,,1,Yes,0,,1,1,1,1,1,0,1,1
2300000.0,585.0,Nala Sopara,1.0,0.0,0,1,0,0,0,Yes,0,0,0,0,0,0,0
4260000.0,695.0,nan,1.0,1.0,No,1,0,0,0,0,0,No,0,0,0,,0
14500000.0,1360.0,Kharghar,2.0,0.0,1,1,1,0,1,1,Yes,0,0,0,,1,1
11500000.0,650.0,Govandi,1.0,0.0,Yes,1,1,1,1,0,No,0,No,0,,0,0
7650000.0,1020.0,Mira Road East,2.0,0.0,0,1,0,,0,No,0,1,0,,1,No,0
22200000.0,926.0,Andheri  West,2.0,1.0,1,1,0,0,0,1,0,1,0,0,1,0,0
14000000.0,1653.0,Ulwe,3.0,1.0,1,1,1,Yes,1,,1,1,,0,1,,1
6900000.0,446.0,borivali West,1.0,0.0,0,1,No,0,0,1,0,Yes,,No,0,,0
4550000.0,860.0,Vijay Nagar,,1.0,0,Yes,0,No,0,0,0,0,0,,0,0,0
27000000.0,872.0,Juhu,1.0,1.0,,,Yes,1,1,Yes,1,1,1,1,Yes,Yes,1
20000000.0,1600.0,Malad East,3.0,,1,1,1,No,Yes,1,1,,1,1,1,1,1
11500000.0,441.0,Jawahar Nagar,2.0,0.0,0,1,1,1,,0,No,0,0,,0,0,No
8800000.0,980.0,Malad West,1.0,0.0,,1,1,0,1,1,1,1,1,0,,0,Yes
2900000.0,590.0,Nala Sopara,1.0,,0,1,0,0,0,,0,0,0,0,No,0,0
10000000.0,750.0,nan,2.0,1.0,0,0,0,0,No,0,No,0,No,0,0,No,0
9000000.0,,Thane West,2.0,,Yes,Yes,1,0,1,1,1,1,Yes,No,Yes,Yes,0
,703.0,Thane West,2.0,1.0,1,1,,0,1,0,Yes,0,1,0,0,Yes,0
42000000.0,1800.0,borivali West,3.0,,,1,0,0,0,1,0,1,No,0,1,0,0
35000000.0,1405.0,Goregaon (East),3.0,,Yes,1,,,0,No,0,0,1,0,0,0,0
13000000.0,760.0,borivali West,2.0,0.0,0,0,No,0,0,Yes,0,No,0,0,1,0,
3200000.0,600.0,Kalyan West,1.0,0.0,1,Yes,0,0,1,1,0,0,1,0,No,Yes,1
65000000.0,1500.0,Gulmohar Road,3.0,0.0,Yes,Yes,Yes,0,1,0,No,0,1,No,0,0,0
55000000.0,1225.0,Shiv Sagar Estate,3.0,0.0,0,1,1,1,0,0,,0,,0,,0,0
7500000.0,435.0,borivali West,,0.0,0,0,0,0,0,1,0,0,0,0,,0,0
16800000.0,,Powai ,2.0,0.0,1,1,1,0,1,1,1,Yes,1,No,1,1,
11000000.0,550.0,Mulund East,1.0,0.0,0,1,0,0,0,,0,1,0,0,1,,0
12100000.0,1150.0,Dahisar,2.0,1.0,1,Yes,1,0,1,1,0,1,0,0,0,Yes,1
4300000.0,950.0,Taloja,2.0,0.0,0,0,1,1,1,0,0,0,0,No,0,,0
27500000.0,1600.0,Malad East,3.0,,Yes,1,1,0,Yes,1,Yes,1,1,1,0,1,1
5900000.0,585.0,Majiwada,1.0,0.0,0,1,1,1,1,No,,0,,0,0,0,0
,989.0,nan,,0.0,1,1,1,1,1,1,,Yes,1,0,0,1,Yes
,1735.0,Central Avenue,3.0,0.0,0,1,1,Yes,1,0,0,0,0,0,0,0,0
,1140.0,Ulwe,2.0,0.0,0,0,0,0,0,0,0,0,0,No,0,0,
10500000.0,911.0,Kharghar,,0.0,0,0,1,1,1,0,0,0,0,No,0,0,0
7998000.0,990.0,Vartak Nagar,2.0,0.0,0,1,1,1,1,0,,No,0,0,0,0,0
4200000.0,455.0,Dombivali,,1.0,0,No,0,,0,0,0,0,0,0,0,0,0
72500000.0,3700.0, WORLI,3.0,0.0,1,1,1,1,1,1,1,Yes,1,1,1,1,1
9000000.0,550.0,Mulund East,1.0,1.0,0,0,0,0,No,0,0,0,0,0,0,0,No
3100000.0,,Ambernath East,1.0,1.0,Yes,1,1,0,Yes,1,1,Yes,Yes,0,0,1,0
26800000.0,1324.0,Thane West,3.0,1.0,Yes,Yes,1,0,,0,1,0,0,1,0,No,1
34100000.0,1500.0,Diamond Market Road,3.0,0.0,1,1,1,Yes,Yes,0,0,0,0,0,0,0,0
2320000.0,570.0,Taloja,1.0,1.0,1,Yes,0,0,,1,1,1,0,1,1,0,1
15000000.0,1760.0,Kharghar,3.0,0.0,1,,1,,1,1,1,0,0,0,0,Yes,Yes
9500000.0,981.0,Mira Road East,2.0,1.0,1,1,0,0,0,1,1,1,0,0,Yes,0,1
6400000.0,925.0,Sector 10,2.0,0.0,,1,1,1,1,No,,0,0,0,0,0,0
3300000.0,660.0,Nalasopara East,1.0,0.0,0,1,0,0,0,Yes,0,0,No,No,0,0,0
11500000.0,1330.0,Kalamboli,2.0,0.0,1,1,1,1,1,1,,,1,No,0,0,1
6000000.0,690.0,Ulwe,1.0,0.0,,1,0,1,Yes,0,0,0,0,0,0,0,1
2565000.0,620.0,Nala Sopara,1.0,0.0,0,1,No,0,0,1,,0,0,No,0,0,0
3000000.0,550.0,Ulwe,1.0,0.0,0,1,,No,0,,0,0,0,0,1,0,0
11399999.0,650.0,Powai ,1.0,0.0,1,1,0,0,,1,Yes,1,1,0,1,0,1
14500000.0,1250.0,Thane West,3.0,0.0,1,1,1,0,1,1,1,No,1,,0,,1
19000000.0,750.0,borivali West,2.0,0.0,0,,0,0,0,No,0,0,0,0,,0,0
35000000.0,,Seawoods,3.0,0.0,Yes,1,1,0,,1,1,Yes,No,0,1,1,1
21000000.0,1425.0,Seawoods,2.0,0.0,1,1,1,1,1,1,1,1,1,0,0,No,1
6663000.0,398.0,Mira Road East,1.0,,1,Yes,Yes,0,1,0,1,0,,0,0,1,1
48000000.0,1296.0,Vasai,2.0,,1,1,1,1,1,1,1,1,1,,1,0,1
16500000.0,860.0,Kandivali East,2.0,1.0,1,,1,1,1,1,1,1,1,1,0,1,1
7600000.0,950.0,Dombivali East,3.0,0.0,1,1,1,Yes,1,0,No,0,0,0,0,0,No
12500000.0,745.0,Kandivali East,2.0,0.0,1,1,1,Yes,Yes,1,1,Yes,1,0,Yes,1,1
4800000.0,600.0,Kamothe,1.0,0.0,No,0,,1,1,0,0,0,0,0,0,0,
8500000.0,810.0,nan,2.0,0.0,1,1,1,0,1,0,1,0,0,0,0,1,1
8500000.0,600.0,Mulund East,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0
5800000.0,770.0,Mira Road and Beyond,1.0,0.0,1,1,1,1,1,0,No,No,0,0,0,0,0
26500000.0,1050.0,Powai ,2.0,0.0,1,1,Yes,1,1,0,1,1,1,0,0,1,1
9500000.0,1120.0,Kharghar,,0.0,1,1,0,,No,1,0,1,0,0,0,0,0
4500000.0,910.0,Virar West,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,No,0
2300000.0,560.0,Nala Sopara,1.0,1.0,No,No,0,0,No,0,0,0,0,0,No,0,0
13000000.0,685.0,Kandivali West,2.0,0.0,0,1,No,0,0,1,No,Yes,No,0,Yes,0,
65000000.0,2250.0,Vile Parle E,4.0,1.0,Yes,1,Yes,0,,1,0,No,0,No,0,0,1
13500000.0,800.0,borivali West,2.0,0.0,No,Yes,0,0,0,1,0,0,0,0,1,0,0
2700000.0,570.0,Panvel,1.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,
3151000.0,372.0,Virar,1.0,1.0,0,0,No,0,0,,1,0,1,1,0,1,1
,1650.0,nan,3.0,0.0,1,,0,No,Yes,1,1,1,0,,0,1,1
6998999.0,764.0,Virar,3.0,1.0,0,0,0,No,0,0,1,0,1,1,0,1,Yes
,1687.0,Kharghar,3.0,0.0,Yes,Yes,Yes,1,1,1,Yes,0,1,1,1,1,1
17500000.0,950.0,Dattapada,,0.0,0,1,1,1,1,No,,,0,0,0,,
9500000.0,1005.0,Chembur East,,,Yes,1,1,,1,,1,Yes,1,1,0,1,
21500000.0,,nan,2.0,0.0,0,1,1,,1,0,0,No,,0,0,0,0
4200000.0,675.0,Kharghar,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,
3700000.0,425.0,Kharegaon,1.0,0.0,0,Yes,1,,1,No,0,0,No,No,0,0,0
2116000.0,630.0,mumbai,1.0,,1,,1,1,1,No,1,0,0,0,0,,0
,680.0,borivali West,2.0,1.0,1,1,0,,0,1,,1,0,0,1,No,0
10000000.0,,Dahisar West,1.0,0.0,0,0,0,No,No,0,0,0,0,0,0,0,0
8500000.0,,Mira Road East,,0.0,1,1,1,0,1,1,1,,0,0,,,1
2011000.0,597.0,mumbai,,0.0,1,1,1,1,Yes,0,1,0,,0,0,0,0
,,Kamothe,2.0,0.0,1,Yes,Yes,0,1,1,1,1,1,0,0,1,1
80000000.0,2453.0,Hanuman Chowk,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No
5600000.0,560.0,Mira Road East,1.0,0.0,0,0,0,0,0,Yes,1,1,0,0,Yes,0,0
31500000.0,1600.0,borivali West,3.0,1.0,,1,0,0,0,0,,1,0,0,1,0,0
2331000.0,740.0,Boisar,2.0,1.0,No,1,0,0,,1,0,,0,0,0,No,0
9500000.0,1225.0,Kamothe,2.0,0.0,0,0,Yes,,1,0,,0,0,0,0,0,0
28700000.0,1670.0,borivali West,3.0,0.0,0,1,0,0,0,,No,0,0,0,,0,0
20000000.0,,Goregaon West,2.0,0.0,,1,1,0,1,Yes,1,0,1,,0,1,1
16800000.0,1150.0,Kanjurmarg,2.0,1.0,1,1,1,0,1,1,1,1,Yes,1,1,1,1
33000000.0,1667.0,Kandivali East,3.0,0.0,1,1,1,1,1,Yes,1,1,1,1,Yes,1,1
14600000.0,850.0,Thane West,2.0,1.0,1,0,0,0,0,0,0,No,0,0,0,0,0
6500000.0,693.0,Mira Road East,1.0,,1,1,,0,0,1,1,1,No,0,,0,1
12500000.0,900.0,Kandivali West,2.0,0.0,0,1,0,,,Yes,0,1,0,0,1,,0
9000000.0,847.0,Thane West,1.0,0.0,0,1,1,0,0,0,0,No,No,0,Yes,0,0
43000000.0,3000.0,borivali West,4.0,0.0,0,1,0,0,0,1,0,1,No,0,1,0,0
10000000.0,600.0,Goregaon East,1.0,0.0,0,0,0,No,0,0,0,0,,,0,0,0
3300000.0,450.0,Bhayandar East,1.0,1.0,,No,0,No,0,0,0,0,,No,0,,0
82000000.0,2044.0, WORLI,3.0,0.0,Yes,0,0,0,Yes,1,1,1,No,1,0,1,Yes
18800000.0,1100.0,Andheri  East,,1.0,Yes,1,1,0,1,1,1,1,1,0,0,,1
26500000.0,1250.0,Malad East,3.0,0.0,1,1,1,0,1,1,1,1,Yes,1,1,1,1
18900000.0,1299.0,Goregaon West,2.0,1.0,1,Yes,No,0,0,1,Yes,,1,0,1,1,
2700000.0,450.0,Ulwe,1.0,0.0,No,1,0,0,0,0,0,1,0,0,0,0,No
59000000.0,,Andheri  West,3.0,0.0,1,1,,0,1,Yes,1,1,,1,0,0,1
4500000.0,700.0,Kalyan West,1.0,0.0,Yes,1,1,0,,1,Yes,1,1,0,0,0,1
25000000.0,2394.0,Thane West,4.0,1.0,1,1,,1,1,1,1,1,1,1,1,,1
,470.0,Taloja,1.0,1.0,0,Yes,1,1,1,0,0,1,,0,0,0,0
7500000.0,1022.0,Sector 18 Kharghar,2.0,0.0,0,1,1,Yes,1,0,0,0,0,0,0,0,0
13500000.0,1677.0,Kharghar,3.0,0.0,0,1,1,1,1,0,0,0,0,0,,0,
2600000.0,575.0,Virar East,1.0,1.0,0,No,0,No,0,0,0,0,0,0,0,0,0
4400000.0,560.0,Thane West,1.0,0.0,1,1,1,0,1,Yes,Yes,0,Yes,No,0,1,1
6500000.0,600.0,Thane West,1.0,1.0,1,,Yes,0,1,Yes,1,,,1,0,1,
6186000.0,401.0,Mira Road East,1.0,1.0,0,No,0,0,0,,0,No,0,0,0,0,0
3565999.0,703.0,Badlapur East,2.0,1.0,1,1,Yes,0,1,1,1,1,0,1,0,1,1
36500000.0,2200.0,nan,4.0,1.0,0,1,1,No,0,1,1,,Yes,,0,1,1
2156000.0,580.0,Nala Sopara,1.0,1.0,1,1,0,0,,1,1,0,0,0,0,0,0
22500000.0,1500.0,Sanpada,3.0,0.0,Yes,Yes,1,1,1,1,1,,1,Yes,0,Yes,1
,1503.0,mumbai Highway,3.0,0.0,0,0,1,0,1,,0,0,,No,,0,1
4300000.0,375.0,Thane West,1.0,1.0,1,1,0,0,No,1,1,1,0,0,0,0,1
30900000.0,2066.0,Bhandup West,3.0,1.0,1,1,1,No,1,1,,1,1,,1,,1
5700000.0,1060.0,Taloja,,0.0,No,0,1,1,1,0,0,0,0,0,0,No,0
17100000.0,,Seawoods,2.0,0.0,0,1,1,Yes,,0,1,0,0,0,0,0,No
20900000.0,697.0,Mulund West,2.0,1.0,1,1,1,0,1,1,Yes,,1,1,0,Yes,1
2900000.0,,Boisar,,0.0,Yes,0,0,0,0,1,,0,1,1,0,Yes,1
22500000.0,,Kandivali East,3.0,0.0,1,1,1,0,1,Yes,1,1,0,No,0,Yes,1
35000000.0,969.0,Khar,2.0,1.0,1,,1,1,1,,1,1,1,1,,1,1
5700000.0,610.0,Kharghar,1.0,0.0,1,1,1,1,1,1,1,1,1,,0,Yes,1
18000000.0,1565.0,Thane West,3.0,0.0,1,1,1,0,1,1,1,1,1,,1,1,1
21500000.0,1340.0,Malad West,2.0,,,1,1,1,0,1,0,1,1,0,1,0,0
18000000.0,1335.0,Belapur,2.0,0.0,0,1,,1,,0,Yes,0,0,0,0,0,0
9000000.0,1220.0,Sector-3 Ulwe,2.0,0.0,0,1,1,1,1,No,No,0,0,0,0,0,0
12700000.0,585.0,Chembur East,1.0,0.0,1,Yes,1,1,1,No,0,No,0,No,0,,0
34800000.0,750.0,Ville Parle West,2.0,1.0,1,1,,0,1,,1,1,1,0,0,0,1
8500000.0,1100.0,Ulwe,2.0,1.0,0,,No,0,0,0,0,0,0,0,0,0,0
15000000.0,1780.0,Kharghar,3.0,0.0,1,1,1,1,,0,1,1,0,0,0,,1
,1300.0,Kharghar,3.0,0.0,0,1,1,Yes,Yes,1,,1,,0,0,0,1
6000000.0,610.0,Sector9 Kamothe,,0.0,1,1,,1,1,0,0,0,0,,0,No,
4800000.0,650.0,nan,1.0,0.0,1,,1,Yes,1,1,1,1,0,1,0,1,1
,1054.0,kandivali,2.0,1.0,1,1,1,0,1,1,1,No,,0,0,1,1
28000000.0,800.0,Vedant Complex,3.0,0.0,0,,Yes,1,Yes,0,,No,0,0,0,No,0
6200000.0,660.0,Kamothe Sector 16,1.0,0.0,1,,1,,1,0,0,0,0,0,0,,0
3000000.0,540.0,Vasai east,,0.0,0,0,0,0,0,1,,1,0,0,0,No,0
17800000.0,1716.0,Kharghar,3.0,0.0,1,1,1,1,1,0,1,1,Yes,1,0,1,1
37500000.0,1200.0, WORLI,2.0,1.0,1,1,0,0,0,1,1,1,0,0,1,No,1
11000000.0,585.0,Chembur,1.0,0.0,Yes,Yes,1,1,1,0,0,No,0,0,0,No,0
4600000.0,910.0,Panvel,2.0,0.0,1,1,1,0,1,1,1,,,1,0,1,
,990.0,Mira Road East,2.0,1.0,1,1,0,0,0,1,1,1,0,No,1,No,No
17500000.0,650.0,borivali West,2.0,0.0,0,1,0,No,No,1,0,Yes,0,0,Yes,No,0
