id,listing_type,title,property_name,project,location,price,price_per_sqft,area,area_unit,area_type,bhk,bathrooms,possession,highlights,nearby,description,builder,posted_by,image,url,configurations,source_page
C91885318,PROPERTY,"3 BHK Flat in Shivaji Park, Dadar","3 BHK Flat in Shivaji Park, Dadar",Sea Esta,"Shivaji Park, Dadar",₹11.75 Cr,"₹81,034 /sqft","1,450 sqft",(135 sqm),Built-up Area,3 BHK,3,Ready To Move,7th out of 19 Floors | 1 Covered Parking,,"A premium 3 bhk abode is available on sale in this iconic tower. This single-Wing boutique development stands 20 storeys tall and ensures complete residential exclusivity with exactly 1 flat per floor. The apartment features a sprawling layout with well done up interiors. Enjoy maximum cross-Ventilation, abundant natural daylight, and sprawling, uninterrupted sea views from your abode. Connect ...",Jalaram Real Estate,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shivaji-park-south-mumbai-1450-sqft-spid-C91885318,,8
P88172646,PROPERTY,"3 BHK Flat in Dadar, Mumbai","3 BHK Flat in Dadar, Mumbai",West Vision Crest,"Dadar, Mumbai",₹13 Cr,"₹81,250 /sqft","1,600 sqft",(149 sqm),Carpet Area,3 BHK,3,Ready To Move,14th out of 25 Floors | Overlooking Main Road,,"West vision crest is one of mumbai south's most sought after destination for apartments and this 3 bhk flat in dadar is your opportunity to be a part of this community. This residential flat is west-Facing direction. The floor plan additionally contains 3 bedroom(s), 3 bathrooms and 2 balconies. All in all, the flat is spread over a carpet area of 1600 sq.Ft. The flat has a total of 25 floors a...",K.Hemandas real estate,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-west-vision-crest-dadar-mumbai-south-1600-sqft-r1-spid-P88172646,,8
K92340616,PROPERTY,"4 BHK Flat in Dadar East, Mumbai","4 BHK Flat in Dadar East, Mumbai",Bombay Realty Island City Center,"Dadar East, Mumbai",₹13.75 Cr,"₹41,666 /sqft","3,300 sqft",(307 sqm),Built-up Area,4 BHK,4,Ready To Move,2nd out of 64 Floors | 1 Covered Parking & 1 Open Parking,,"This distinguished 4bhk residence spans over 3300 sq.Ft. Of builtup area and is positioned on the 2nd floor of a 64storey tower within bombay realtys island city center (Icc), dadar east, an ultraluxury, 29acre gold leedcertified township. Offering grand, crossventilated interiors with exceptional ceiling heights, the home is part of a 15yearold readytomove development renowned for its expansiv...",Cordeiro Real Estate,,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bombay-realty-island-city-center-dadar-east-south-mumbai-3300-sqft-spid-K92340616,,8
Z90167202,PROPERTY,"3 BHK Flat in Shivaji Park, Dadar","3 BHK Flat in Shivaji Park, Dadar",The Shree Udyan,"Shivaji Park, Dadar",₹11.5 Cr,"₹62,229 /sqft","1,848 sqft",(172 sqm),Carpet Area,3 BHK,3,Ready To Move,16th out of 19 Floors | North-East Facing,,"This residential flat is north-East-Facing direction. Containing 3 bedroom(s), 3 bathrooms and 1 balcony, this flat is spread over a carpet area of 1848 sq.Ft. The property is located on the 16th floor of a 19 floors tall building. Being a ready to move project, you can expect immediate possession of this 1-5 years old property. The flat comes well built with vitrified flooring options. The shr...",MANISHA ENTERPRISES,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shivaji-park-south-mumbai-1848-sqft-spid-Z90167202,,8
E89709800,PROPERTY,"4 BHK Flat in Dadar East, Mumbai","4 BHK Flat in Dadar East, Mumbai",Bombay Realty Island City Center,"Dadar East, Mumbai",₹13.5 Cr,"₹46,551 /sqft","2,900 sqft",(269 sqm),Built-up Area,4 BHK,4,Ready To Move,56th out of 67 Floors | Vaastu Compliant,,"This exclusive 4 bhk residence at bombay realtys island city center (Icc), dadar east, is a rare opportunity to secure an expat-Quality home that perfectly blends luxury, convenience, and prestige. Spanning 2,900 sq.Ft. On the 56th floor of a 67-Storey tower, this ready-To-Move apartment offers immediate possession, making it ideal for corporate lease requirements. With 4 spacious bedrooms and ...",Cordeiro Real Estate,,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bombay-realty-island-city-center-dadar-east-south-mumbai-2900-sqft-r2-spid-E89709800,,8
S83729554,PROPERTY,"4 BHK Flat in Dadar East, Mumbai","4 BHK Flat in Dadar East, Mumbai",The Bombay ICC,"Dadar East, Mumbai",₹12.5 Cr,"₹43,103 /sqft","2,900 sqft",(269 sqm),Built-up Area,4 BHK,4,Ready To Move,57th out of 63 Floors | 1 Covered Parking & 1 Open Parking,,"Experience elevated living in this opulent 4 bhk haven nestled on the 57th floor of the prestigious 63-Storey bombay icc tower, dadar eastwhere sophistication meets sky-High serenity. Spanning an expansive 2900 sq.Ft.. Of built-Up area, this ready-To-Move-In masterpiece offers four elegantly designed bedrooms and bathrooms, ideal for families seeking space, style, and stature. Within a prime so...",Cordeiro Real Estate,,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-the-bombay-icc-dadar-east-south-mumbai-2900-sqft-r5-spid-S83729554,,8
J93270224,PROPERTY,"4 BHK Flat in Dadar East, Mumbai","4 BHK Flat in Dadar East, Mumbai",Bombay Realty Island City Center,"Dadar East, Mumbai",₹15.25 Cr,"₹43,571 /sqft","3,500 sqft",(325 sqm),Built-up Area,4 BHK,4,Ready To Move,43rd out of 64 Floors | Vaastu Compliant,,"Developed by bombay realty, island city center (Icc) in dadar east stands as an ultraluxury gated enclave spread across acres of serene open greens, offering grand readytomove 3 and 4 bhk residences enhanced by over 40 elite lifestyle amenities including multiple swimming pools, a modern gymnasium, sports courts, landscaped gardens, and an exclusive clubhouseall in a prime central mumbai locati...",Cordeiro Real Estate,,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bombay-realty-island-city-center-dadar-east-south-mumbai-3500-sqft-spid-J93270224,,8
Q87276314,PROPERTY,"2 BHK Flat in Dadar West, Mumbai","2 BHK Flat in Dadar West, Mumbai",Crest,"Dadar West, Mumbai",₹3.25 Cr,"₹40,625 /sqft",800 sqft,(74 sqm),Carpet Area,2 BHK,2,Under Construction,19th out of 22 Floors | Overlooking Main Road,,"Available for sell 2 bhk in bhavani shankar road, dadar west, near shardashram school, 800 sqft carpet, property available on higher floor, 1 covered car parking, prime location, main road touch, possession march, 2026, price rs 3.25 cr + govt taxes for more information please call hariom estate consultant.",Hariom Estate Consultants,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-800-sqft-r1-spid-Q87276314,,9
B91693892,PROPERTY,"2 BHK Flat in Dadar West, Mumbai","2 BHK Flat in Dadar West, Mumbai",On Request,"Dadar West, Mumbai",₹3 Cr,"₹38,809 /sqft",773 sqft,(72 sqm),Carpet Area,2 BHK,2,Under Construction,10th out of 18 Floors | Overlooking Main Road,,"New construction 2 bhk behind plaza cinema, 773 sqft carpet flat, two flats per floor, one car parking, all modern amenities, price rs 3 cr + govt tax possession march, 2027, for more information please call hariom estate consultant, prabhadevi.",Hariom Estate Consultants,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-773-sqft-spid-B91693892,,9
P92235010,PROPERTY,"2 BHK Flat in Dadar East, Mumbai","2 BHK Flat in Dadar East, Mumbai",On Request,"Dadar East, Mumbai",₹3.21 Cr,"₹41,312 /sqft",777 sqft,(72 sqm),Carpet Area,2 BHK,2,Under Construction,15th out of 20 Floors | Overlooking Main Road,,"New construction 2 bhk with balcony in dadar east, near best depot, 777 sqft carpet flat, four flats per floor, one car parking, amenities like terrace garden, jogging track, yoga lawn, vertical garden, gym etc. , price rs 3.21 cr + govt tax possession june, 2027, for more information please call hariom estate consultant, prabhadevi.",Hariom Estate Consultants,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-east-south-mumbai-777-sqft-spid-P92235010,,9
D93000654,PROPERTY,"2 BHK Flat in Dadar West, Mumbai","2 BHK Flat in Dadar West, Mumbai",On Request,"Dadar West, Mumbai",₹3.03 Cr,"₹43,722 /sqft",693 sqft,(64 sqm),Carpet Area,2 BHK,2,Ready To Move,23rd out of 24 Floors | Overlooking Main Road,,"Oc received 2 bhk available in gokhale road, dadar west,693 sqft carpet flat on higher floor, one car parking, amenities like open air lounge/party area, amphitheatre, jacuzzi etc., price rs. 3.03 cr + govt taxes possession ready to move, for more information please call hariom estate consultant.",Hariom Estate Consultants,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-693-sqft-spid-D93000654,,9
H77407169,PROPERTY,"2 BHK Flat in Hindu Colony, Dadar","2 BHK Flat in Hindu Colony, Dadar",Sugee Shrusti,"Hindu Colony, Dadar",₹3.38 Cr,"₹48,285 /sqft",700 sqft,(65 sqm),Built-up Area,2 BHK,2,Under Construction,19th out of 22 Floors | Overlooking Main Road,,"Situated in colony, mumbai south, sugee shrusti is a well planned society that offers a pleasant living experience to its residents. This 2 bhk flat in mumbai south is your opportunity to be a part of this community. Containing 2 bedroom(s), 2 bathrooms, this flat is spread over a built up area of 700 sq.Ft. The flat has a total of 22 floors and this property is situated on 19th floor. As the p...",Dream Properties,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-hindu-colony-mumbai-south-700-sqft-r9-spid-H77407169,,9
L78767961,PROPERTY,"2 BHK Flat in Dadar TT, Mumbai","2 BHK Flat in Dadar TT, Mumbai","Nandivardhan Monopoli , Dadar east","Dadar TT, Mumbai",₹3.3 Cr,"₹41,250 /sqft",800 sqft,(74 sqm),Built-up Area,2 BHK,2,Under Construction,25th out of 41 Floors | Overlooking Main Road,,"Nandivardhan monopoli is one of the most popular destination for buying apartments/ flats in dadar tt, mumbai south. You too can be a part of this society by purchasing this 2 bhk flat here. Containing 2 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a built up area of 800 sq.Ft. The property is located on the 25th floor of a 41 floors tall building. Moreover, the flat is curre...",Dream Properties,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-tt-south-mumbai-800-sqft-r9-spid-L78767961,,9
L86617464,PROPERTY,"1 BHK Flat in Dadar West, Mumbai","1 BHK Flat in Dadar West, Mumbai",Promesa West End,"Dadar West, Mumbai",₹2.99 Cr,"₹25,665 /sqft","1,165 sqft",(108 sqm),Super Built-up Area,1 BHK,2,Under Construction,12th out of 22 Floors | North-East Facing,,"This 1 bhk flat is located in promesa west end, which houses some of the most spacious flats in dadar west, mumbai south. The flat is north-East-Facing. Containing 1 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a super built up area of 700 sq.Ft. The residential building has 22 floors in total and the flat for sale is located on the 12th floor. This residential property is st...",Parmar Properties and Infrastructure Pvt. Ltd.,Dealer,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-promesa-west-end-dadar-west-south-mumbai-1165-sqft-r2-spid-L86617464,,9
F92533770,PROPERTY,"2 BHK Flat in Naigaon, Dadar","2 BHK Flat in Naigaon, Dadar",Nine Reflex,"Naigaon, Dadar",₹2.25 Cr,"₹50,000 /sqft",450 sqft,(42 sqm),Carpet Area,2 BHK,2,Under Construction,17th out of 22 Floors | Overlooking Park,,"This property faces the north-East direction. Constructed on a carpet area of 450 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms . The flat has a total of 22 floors and this property is situated on 17th floor. Moreover, the flat is currently under construction and possession is expected within 3 months. The flat comes well built with vitrified flooring options. This residential property i...",HomeONE,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-naigaon-mumbai-south-450-sqft-spid-F92533770,,9
A91824322,PROPERTY,"2 BHK Flat in Naigaon, Dadar","2 BHK Flat in Naigaon, Dadar",Landmark Tower,"Naigaon, Dadar",₹3.1 Cr,"₹41,333 /sqft",750 sqft,(70 sqm),Carpet Area,2 BHK,2,Ready To Move,6th out of 23 Floors | 1 Covered Parking,,Lifetime open view.Ramp podium parking and garden facing.Five walking from dadar station,D A Ventures,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-landmark-tower-naigaon-mumbai-south-750-sqft-spid-A91824322,,9
P87183010,PROPERTY,"2 BHK Flat in Dadar East, Mumbai","2 BHK Flat in Dadar East, Mumbai",Anchor Polyster,"Dadar East, Mumbai",₹3 Cr,"₹41,095 /sqft",730 sqft,(68 sqm),Built-up Area,2 BHK,2,Under Construction,4th out of 21 Floors | Overlooking Main Road,,"Anchor polyster is one of mumbai south's most sought after destination for apartments and this 2 bhk flat in dadar east is your opportunity to be a part of this community. Containing 2 bedroom(s), 2 bathrooms , this flat is spread over a built up area of 730 sq.Ft. The residential building has 21 floors in total and the flat for sale is located on the 4th floor. This residential flat is current...",Dream Properties,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-east-south-mumbai-730-sqft-r3-spid-P87183010,,9
E92872386,PROPERTY,"2 BHK Flat in Dadar West, Mumbai","2 BHK Flat in Dadar West, Mumbai",Promesa West End,"Dadar West, Mumbai",₹3.5 Cr,"₹52,552 /sqft",666 sqft,(62 sqm),Carpet Area,2 BHK,2,Under Construction,17th out of 22 Floors | Overlooking Main Road,,"The flat occupies a carpet area of 666 sq.Ft. That consists of 2 bedrooms, 2 bathrooms . The property is located on the 17th floor of a 22 floors tall building. This residential property is still under construction and will be available for possession within 3 months. All the modern amenities such as swimming pool, gymnasium, grade a building, lift(s) and water softening plant will make life ea...",Dream Properties,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-promesa-west-end-dadar-west-south-mumbai-666-sqft-spid-E92872386,,9
C93239956,PROPERTY,"2 BHK Flat in Dadar West, Mumbai","2 BHK Flat in Dadar West, Mumbai",sigma garnet,"Dadar West, Mumbai",₹3.2 Cr,"₹41,025 /sqft",780 sqft,(72 sqm),Carpet Area,2 BHK,2,Under Construction,45th out of 50 Floors | Overlooking Main Road,,"The flat is north-West-Facing. Constructed on a carpet area of 780 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. The flat has a total of 50 floors and this property is situated on 45th floor. As the property is currently under construction , you can expect to get the possession by june 2028. The well built vitrified flooring enhances the aesthetic appeal of this flat. All ...",Shyambachchan Property Consultant,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-780-sqft-spid-C93239956,,9
V92618574,PROPERTY,"2 BHK Flat in Dadar East, Mumbai","2 BHK Flat in Dadar East, Mumbai",Anchor Polestar,"Dadar East, Mumbai",₹3.1 Cr,"₹44,927 /sqft",690 sqft,(64 sqm),Carpet Area,2 BHK,2,Ready To Move,12th out of 22 Floors,,"This is a north-Facing property. Constructed on a carpet area of 690 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms . The property is located on the 12th floor of a 22 floors tall building. This residential property is still under construction and will be available for possession immediately. The floor of this flat is beautifully designed using vitrified flooring, giving the flat an allur...",Parmar Properties and Infrastructure Pvt. Ltd.,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-east-south-mumbai-690-sqft-spid-V92618574,,9
Y91797912,PROPERTY,"2 BHK Flat in Bhawani Sankar, Dadar","2 BHK Flat in Bhawani Sankar, Dadar",shree mauli co op,"Bhawani Sankar, Dadar",₹2.75 Cr,"₹48,245 /sqft",570 sqft,(53 sqm),Carpet Area,2 BHK,2,Ready To Move,6th out of 20 Floors | East Facing,,In the heart of dadar Close to dadar railway station It had one car park,GEFONA ENTERPRISE,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-bhawani-sankar-mumbai-south-570-sqft-spid-Y91797912,,9
P92020534,PROPERTY,"2 BHK Flat in Dadar East, Mumbai","2 BHK Flat in Dadar East, Mumbai",The Baya Sunrise,"Dadar East, Mumbai",₹3.04 Cr,"₹47,204 /sqft",644 sqft,(60 sqm),Carpet Area,2 BHK,2,Under Construction,12th out of 38 Floors | East Facing,,"This property faces the east direction. Constructed on a carpet area of 644 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. The residential building has 38 floors in total and the flat for sale is located on the 12th floor. Moreover, the flat is currently under construction and possession is expected by december 2029. The well built vitrified flooring enhances the aesthetic ...",Parmar Properties and Infrastructure Pvt. Ltd.,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-east-south-mumbai-644-sqft-spid-P92020534,,9
