id,listing_type,title,property_name,project,location,price,price_per_sqft,area,area_unit,area_type,bhk,bathrooms,possession,highlights,nearby,description,builder,posted_by,image,url,configurations,source_page
D92118034,PROPERTY,"3 BHK Flat in Chandivali, Mumbai","3 BHK Flat in Chandivali, Mumbai",Bombay Sahil Exotica,"Chandivali, Mumbai",₹3 Cr,"₹25,316 /sqft","1,185 sqft",(110 sqm),Carpet Area,3 BHK,3,Ready To Move,9th out of 12 Floors | Overlooking Main Road,,"The flat is east-Facing. The floor plan additionally contains 3 bedroom(s), 3 bathrooms . All in all, the flat is spread over a carpet area of 1185 sq.Ft. The property is located on the 9th floor of a 12 floors tall building. An added advantage of this 1-5 years old flat is that it is available for immediate possession as the project is already ready to move. The flat comes well built with vitr...",Property Hotspot,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bombay-sahil-exotica-chandivali-central-mumbai-suburbs-1185-sqft-spid-D92118034,,10
I92626960,PROPERTY,"2 BHK Flat in Chandivali, Mumbai","2 BHK Flat in Chandivali, Mumbai",Shapoorji Pallonji Vicinia,"Chandivali, Mumbai",₹2.25 Cr,"₹33,532 /sqft",671 sqft,(79 sqm),Carpet Area,2 BHK,2,Ready To Move,7th out of 22 Floors | Overlooking Park,,"This is a west-Facing property. The flat is over 850 sq.Ft. Super built up area and comes with 2 bedroom(s), 2 bathrooms . The residential building has 22 floors in total and the flat for sale is located on the 7th floor. This is a ready to move project and the property is 1-5 years old. The vitrified flooring of this flat is beautifully designed and helps to give it a pleasing look. Proximity ...",Mannat Homes Properties,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shapoorji-pallonji-vicinia-chandivali-central-mumbai-suburbs-850-sqft-spid-I92626960,,10
S89363085,PROPERTY,"2 BHK Flat in Nahar Amrit Shakti, Chandivali","2 BHK Flat in Nahar Amrit Shakti, Chandivali",Shapoorji Pallonji Vicinia,"Nahar Amrit Shakti, Chandivali",₹2.55 Cr,"₹38,007 /sqft",670.92 sqft,(62 sqm),Carpet Area,2 BHK,2,Ready To Move,21st out of 22 Floors | Overlooking Park,,"This is a north-East-Facing property. Containing 2 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a carpet area of 671 sq.Ft. The residential building has 22 floors in total and the flat for sale is located on the 21st floor. An added advantage of this 0-1 year old flat is that it is available for immediate possession as the project is already ready to move. The beautifully des...",GANGA REALTORS,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shapoorji-pallonji-vicinia-nahar-amrit-shakti-central-mumbai-suburbs-671-sqft-r1-spid-S89363085,,10
L93113722,PROPERTY,"2 BHK Flat in Powai, Mumbai","2 BHK Flat in Powai, Mumbai",Srishti Panch Srishti,"Powai, Mumbai",₹1.89 Cr,"₹20,655 /sqft",915 sqft,(85 sqm),Super Built-up Area,2 BHK,2,Ready To Move,7th out of 18 Floors | Overlooking Park,,"The flat is facing the east direction. The floor plan additionally contains 2 bedroom(s), 2 bathrooms . All in all, the flat is spread over a super built up area of 915 sq.Ft. The property is located on the 7th floor of a 18 floors tall building. This is a ready to move project and the property is 10+ years old. The well built vitrified flooring enhances the aesthetic appeal of this flat. Many ...",Home Care Estate Agency,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-srishti-panch-srishti-powai-central-mumbai-suburbs-915-sqft-spid-L93113722,,10
Z75635261,PROPERTY,"1 BHK Flat in Chandivali, Mumbai","1 BHK Flat in Chandivali, Mumbai",Godrej Urban Park,"Chandivali, Mumbai",₹1.65 Cr,"₹39,663 /sqft",416 sqft,(39 sqm),Carpet Area,1 BHK,2,Ready To Move,9th out of 24 Floors | Gated Society,,"Urban park is one of the most popular destination for buying apartments/ flats in chandivali , central mumbai. You too can be a part of this society by purchasing this 1 bhk flat here. The flat is over 416 sq.Ft. Carpet area and comes with 1 bedroom(s), 2 bathrooms . This flat is situated on the 9th floor of this 24 floors tall residential building. This is a ready to move project and the prope...",GANGA REALTORS,Dealer,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-godrej-urban-park-chandivali-central-mumbai-suburbs-416-sqft-r3-spid-Z75635261,,10
H91999888,PROPERTY,"2 BHK Flat in Chandivali, Mumbai","2 BHK Flat in Chandivali, Mumbai",Godrej Urban Park,"Chandivali, Mumbai",₹2.1 Cr,"₹32,307 /sqft",650 sqft,(60 sqm),Carpet Area,2 BHK,2,Ready To Move,8th out of 16 Floors | Overlooking Park,,"This is a east-Facing property. The flat is over 650 sq.Ft. Carpet area and comes with 2 bedroom(s), 2 bathrooms and 1 balcony. The residential building has 16 floors in total and the flat for sale is located on the 8th floor. Being a ready to move project, you can expect immediate possession of this 0-1 year old property. The beautifully designed vitrified flooring enhances the beauty of the f...",VG PROPERTIES,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-godrej-urban-park-chandivali-central-mumbai-suburbs-650-sqft-spid-H91999888,,10
X91346892,PROPERTY,"1 BHK Flat in Hiranandani Gardens Powai, Mumbai","1 BHK Flat in Hiranandani Gardens Powai, Mumbai",Hiranandani Regent Hill,"Hiranandani Gardens Powai, Mumbai",₹1.8 Cr,"₹47,493 /sqft",379 sqft,(56 sqm),Carpet Area,1 BHK,2,Ready To Move,16th out of 25 Floors | Overlooking Park,,"The flat is east-Facing. The floor plan additionally contains 1 bedroom(s), 2 bathrooms . All in all, the flat is spread over a built up area of 605 sq.Ft. This flat lies on the 16th level of a 25 storey building. Being a ready to move project, you can expect immediate possession of this 1-5 years old property. Moreover, this property offers close proximity to important landmarks such as close ...",Propertism,,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-hiranandani-regent-hill-hiranandani-gardens-powai-central-mumbai-suburbs-605-sqft-spid-X91346892,,10
L92000356,PROPERTY,"3 BHK Flat in Chandivali, Mumbai","3 BHK Flat in Chandivali, Mumbai",Godrej Urban Park,"Chandivali, Mumbai",₹3 Cr,"₹30,000 /sqft","1,000 sqft",(93 sqm),Carpet Area,3 BHK,3,Ready To Move,9th out of 16 Floors | Overlooking Park,,"The flat is east-Facing. The flat occupies a carpet area of 1000 sq.Ft. That consists of 3 bedrooms, 3 bathrooms . This flat lies on the 9th level of a 16 storey building. An added advantage of this 1-5 years old flat is that it is available for immediate possession as the project is already ready to move. The floor of this flat is beautifully designed using vitrified flooring, giving the flat ...",VG PROPERTIES,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-urban-park-chandivali-central-mumbai-suburbs-1000-sqft-spid-L92000356,,10
G91444546,PROPERTY,"3 BHK Flat in Powai, Mumbai","3 BHK Flat in Powai, Mumbai",Lake Riviera,"Powai, Mumbai",₹3.5 Cr,"₹27,667 /sqft","1,265 sqft",(118 sqm),Super Built-up Area,3 BHK,3,Ready To Move,12th out of 15 Floors | Overlooking Park,,"This property faces the east direction. Containing 3 bedroom(s), 3 bathrooms and 1 balcony, this flat is spread over a super built up area of 1265 sq.Ft. The residential building has 15 floors in total and the flat for sale is located on the 12th floor. This is a ready to move project and the property is 0-1 year old. The well built marble flooring enhances the aesthetic appeal of this flat. Th...",Home Care Estate Agency,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-lake-riviera-powai-central-mumbai-suburbs-1265-sqft-spid-G91444546,,10
F91922480,PROPERTY,"2 BHK Flat in Powai, Mumbai","2 BHK Flat in Powai, Mumbai",Hiranandani Highland,"Powai, Mumbai",₹3.3 Cr,"₹58,303 /sqft",566 sqft,(53 sqm),Carpet Area,2 BHK,2,Ready To Move,10th out of 23 Floors | Overlooking Main Road,,"The flat is east-Facing. The floor plan additionally contains 2 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a carpet area of 566 sq.Ft. The residential building has 23 floors in total and the flat for sale is located on the 10th floor. This is a ready to move project and the property is 1-5 years old. The flat comes well built with marble flooring options. This re...",A R Realty,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-hiranandani-highland-powai-central-mumbai-suburbs-566-sqft-spid-F91922480,,10
Y93358218,PROPERTY,"3 BHK Flat in Hiranandani Gardens Powai, Mumbai","3 BHK Flat in Hiranandani Gardens Powai, Mumbai",Hiranandani Gardens Glen Gate,"Hiranandani Gardens Powai, Mumbai",₹3.75 Cr,"₹31,779 /sqft","1,180 sqft",(110 sqm),Built-up Area,3 BHK,3,Ready To Move,4th out of 8 Floors | Overlooking Park,,"This property faces the west direction. The flat occupies a built up area of 1180 sq.Ft. That consists of 3 bedrooms, 3 bathrooms . The flat has a total of 8 floors and this property is situated on 4th floor. An added advantage of this 10+ years old flat is that it is available for immediate possession as the project is already ready to move. The well built vitrified flooring enhances the aesth...",ADI CONSULTANCY,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hiranandani-gardens-glen-gate-hiranandani-gardens-powai-central-mumbai-suburbs-1180-sqft-spid-Y93358218,,10
R92164460,PROPERTY,"1 BHK Flat in Chandivali, Mumbai","1 BHK Flat in Chandivali, Mumbai",Crescent Silverwoods,"Chandivali, Mumbai",₹1.55 Cr,"₹35,962 /sqft",431 sqft,(40 sqm),Carpet Area,1 BHK,2,Ready To Move,11th out of 14 Floors | Overlooking Park,,"This is a east-Facing property. Constructed on a carpet area of 431 sq.Ft., the flat comprises 1 bedroom(s), 2 bathrooms . The flat has a total of 14 floors and this property is situated on 11th floor. Being a ready to move project, you can expect immediate possession of this 0-1 year old property. The vitrified flooring of this flat is beautifully designed and helps to give it a pleasing look....",Ample Estates,Dealer,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-crescent-silverwoods-chandivali-central-mumbai-suburbs-431-sqft-spid-R92164460,,11
C92831674,PROPERTY,"2 BHK Flat in Powai, Mumbai","2 BHK Flat in Powai, Mumbai",Lake Florence,"Powai, Mumbai",₹2.6 Cr,"₹26,395 /sqft",985 sqft,(92 sqm),Built-up Area,2 BHK,2,Ready To Move,3rd out of 18 Floors | Overlooking Park,,"This is a north-East-Facing property. The floor plan additionally contains 2 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a built up area of 985 sq.Ft. The flat has a total of 18 floors and this property is situated on 3rd floor. Being a ready to move project, you can expect immediate possession of this 10+ years old property. The vitrified flooring of this flat is...",Sanjay Sawant,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-lake-florence-powai-central-mumbai-suburbs-985-sqft-spid-C92831674,,11
R92142258,PROPERTY,"1 BHK Flat in Chandivali, Mumbai","1 BHK Flat in Chandivali, Mumbai",Godrej Urban Park,"Chandivali, Mumbai",₹1.55 Cr,"₹35,632 /sqft",435 sqft,(40 sqm),Carpet Area,1 BHK,2,Ready To Move,11th out of 16 Floors | Overlooking Park,,"The flat is east-Facing. Constructed on a carpet area of 435 sq.Ft., the flat comprises 1 bedroom(s), 2 bathrooms . The flat has a total of 16 floors and this property is situated on 11th floor. This is a ready to move project and the property is 1-5 years old. The beautifully designed vitrified flooring enhances the beauty of the flat. Many of the modern amenities being offered, like swimming ...",Shree Siddhivinayak Property Consultant,,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-godrej-urban-park-chandivali-central-mumbai-suburbs-435-sqft-spid-R92142258,,11
N92008474,PROPERTY,"3 BHK Flat in Powai, Mumbai","3 BHK Flat in Powai, Mumbai",Vasant Villa,"Powai, Mumbai",₹2.55 Cr,"₹26,842 /sqft",950 sqft,(88 sqm),Built-up Area,3 BHK,2,Ready To Move,9th out of 9 Floors | Overlooking Main Road,,"This property faces the east direction. The flat is over 950 sq.Ft. Built up area and comes with 3 bedroom(s), 2 bathrooms . The property is located on the top floor of a 9 floors tall building. Being a ready to move project, you can expect immediate possession of this 1-5 years old property. The beautifully designed marble flooring enhances the beauty of the flat. This flat is located near clo...",A R Realty,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vasant-villa-powai-central-mumbai-suburbs-950-sqft-spid-N92008474,,11
X92401578,PROPERTY,"2 BHK Flat in Hiranandani Gardens Powai, Mumbai","2 BHK Flat in Hiranandani Gardens Powai, Mumbai",Hiranandani Gardens Glen Height,"Hiranandani Gardens Powai, Mumbai",₹3.97 Cr,"₹36,090 /sqft","1,100 sqft",(102 sqm),Super Built-up Area,2 BHK,2,Ready To Move,9th out of 33 Floors | Overlooking Park,,"The flat is facing the north direction. The flat is over 1100 sq.Ft. Super built up area and comes with 2 bedroom(s), 2 bathrooms . This flat is situated on the 9th floor of this 33 floors tall residential building. This is a ready to move project and the property is 10+ years old. The marble flooring of this flat is beautifully designed and helps to give it a pleasing look. This flat is locate...",Mannat Homes Properties,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-hiranandani-gardens-glen-height-hiranandani-gardens-powai-central-mumbai-suburbs-1100-sqft-spid-X92401578,,11
Z92813278,PROPERTY,"2 BHK Flat in Hiranandani Gardens Powai, Mumbai","2 BHK Flat in Hiranandani Gardens Powai, Mumbai",Hiranandani Castle Rock,"Hiranandani Gardens Powai, Mumbai",₹4 Cr,"₹51,480 /sqft",777 sqft,(102 sqm),Carpet Area,2 BHK,2,Ready To Move,3rd out of 22 Floors | Overlooking Park,,"The flat is facing the north-East direction. The floor plan additionally contains 2 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a built up area of 1100 sq.Ft. The residential building has 22 floors in total and the flat for sale is located on the 3rd floor. An added advantage of this 1-5 years old flat is that it is available for immediate possession as the projec...",Sanjay Sawant,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-hiranandani-castle-rock-hiranandani-gardens-powai-central-mumbai-suburbs-1100-sqft-spid-Z92813278,,11
L87221512,PROPERTY,"2 BHK Flat in Hiranandani Gardens Powai, Mumbai","2 BHK Flat in Hiranandani Gardens Powai, Mumbai",Hiranandani Castle Rock,"Hiranandani Gardens Powai, Mumbai",₹4.2 Cr,"₹54,054 /sqft",777 sqft,(107 sqm),Carpet Area,2 BHK,2,Ready To Move,17th out of 22 Floors | Overlooking Park,,"Hiranandani castle rock is one of central mumbai's most sought after destination for apartments and this 2 bhk flat in hiranandani gardens powai is your opportunity to be a part of this community. This property faces the east direction. The floor plan additionally contains 2 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a built up area of 1150 sq.Ft. The property is...",Zen Realtors,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-hiranandani-castle-rock-hiranandani-gardens-powai-central-mumbai-suburbs-1150-sqft-r1-spid-L87221512,,11
X73211255,PROPERTY,"3 BHK Flat in Powai, Mumbai","3 BHK Flat in Powai, Mumbai",L&T Emerald Isle,"Powai, Mumbai",₹3.84 Cr,"₹38,670 /sqft",993 sqft,(92 sqm),Carpet Area,3 BHK,2,Ready To Move,23rd out of 24 Floors | Overlooking Park,,"Here's a detailed discrimination for the 3 bhk on sale in emerald isle, powai west: # property details - *configuration*: 3 bhk - *location*: Emerald isle, powai west - *property type*: Open property - *floor*: Higher floor - *view*: Best view - *possession*: Ready to move - *suitability*: For families - *parking*: 2 car parking - *balcony*: 1 balcony in hall # key highlights - Higher floor apa...",Aayat Consultant,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-emerald-isle-powai-central-mumbai-suburbs-993-sqft-r7-spid-X73211255,,11
J80851149,PROPERTY,"3 BHK Flat in Powai, Mumbai","3 BHK Flat in Powai, Mumbai",L&T Emerald Isle,"Powai, Mumbai",₹3.83 Cr,"₹38,453 /sqft",996 sqft,(93 sqm),Carpet Area,3 BHK,2,Ready To Move,15th out of 18 Floors | Overlooking Park,,"The flat is north-Facing. Constructed on a carpet area of 996 sq.Ft., the flat comprises 3 bedroom(s), 2 bathrooms and 1 balcony. This flat lies on the 15th level of a 18 storey building. This is a ready to move project and the property is 1-5 years old. The marble flooring of this flat is beautifully designed and helps to give it a pleasing look. L&t emerald isle is designed very well to provi...",Aayat Consultant,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-emerald-isle-powai-central-mumbai-suburbs-996-sqft-r5-spid-J80851149,,11
